reading, timestamp, unit, weighting
83.9, 2026-04-14T10:20:41.566Z, dB, A
90.4, 2026-04-14T10:20:42.086Z, dB, A
89.3, 2026-04-14T10:20:42.606Z, dB, A
88.5, 2026-04-14T10:20:43.118Z, dB, A
88.3, 2026-04-14T10:20:43.638Z, dB, A
92.1, 2026-04-14T10:20:44.150Z, dB, A
91.2, 2026-04-14T10:20:44.678Z, dB, A
82.9, 2026-04-14T10:20:45.190Z, dB, A
82.9, 2026-04-14T10:20:45.190Z, dB, A
82.6, 2026-04-14T10:20:45.710Z, dB, A
87, 2026-04-14T10:20:46.232Z, dB, A
85.9, 2026-04-14T10:20:46.751Z, dB, A
83.4, 2026-04-14T10:20:47.263Z, dB, A
82.1, 2026-04-14T10:20:47.783Z, dB, A
85, 2026-04-14T10:20:48.294Z, dB, A
85, 2026-04-14T10:20:48.822Z, dB, A
84.5, 2026-04-14T10:20:49.335Z, dB, A
84.2, 2026-04-14T10:20:49.854Z, dB, A
81.7, 2026-04-14T10:20:50.366Z, dB, A
78.4, 2026-04-14T10:20:50.879Z, dB, A
78.9, 2026-04-14T10:20:51.391Z, dB, A
76.5, 2026-04-14T10:20:51.911Z, dB, A
76.4, 2026-04-14T10:20:52.422Z, dB, A
77.8, 2026-04-14T10:20:52.935Z, dB, A
77.8, 2026-04-14T10:20:53.446Z, dB, A
75.1, 2026-04-14T10:20:53.966Z, dB, A
75.7, 2026-04-14T10:20:54.478Z, dB, A
75.6, 2026-04-14T10:20:54.991Z, dB, A
75.8, 2026-04-14T10:20:55.519Z, dB, A
75.6, 2026-04-14T10:20:56.038Z, dB, A
78.5, 2026-04-14T10:20:56.558Z, dB, A
77, 2026-04-14T10:20:57.070Z, dB, A
77.8, 2026-04-14T10:20:57.598Z, dB, A
79.2, 2026-04-14T10:20:58.111Z, dB, A
81.4, 2026-04-14T10:20:58.630Z, dB, A
81.5, 2026-04-14T10:20:59.142Z, dB, A
81.5, 2026-04-14T10:20:59.662Z, dB, A
81.5, 2026-04-14T10:21:00.174Z, dB, A
84.5, 2026-04-14T10:21:00.694Z, dB, A
84.2, 2026-04-14T10:21:01.206Z, dB, A
84.2, 2026-04-14T10:21:01.206Z, dB, A
82.2, 2026-04-14T10:21:01.726Z, dB, A
86.7, 2026-04-14T10:21:02.246Z, dB, A
84.6, 2026-04-14T10:21:02.759Z, dB, A
83, 2026-04-14T10:21:03.279Z, dB, A
83.4, 2026-04-14T10:21:03.807Z, dB, A
83.7, 2026-04-14T10:21:04.319Z, dB, A
82, 2026-04-14T10:21:04.847Z, dB, A
80.1, 2026-04-14T10:21:05.358Z, dB, A
78.9, 2026-04-14T10:21:05.879Z, dB, A
77.7, 2026-04-14T10:21:06.390Z, dB, A
77.2, 2026-04-14T10:21:06.903Z, dB, A
75.3, 2026-04-14T10:21:07.423Z, dB, A
75.6, 2026-04-14T10:21:07.951Z, dB, A
75.8, 2026-04-14T10:21:08.471Z, dB, A
75.3, 2026-04-14T10:21:08.991Z, dB, A
75.1, 2026-04-14T10:21:09.511Z, dB, A
75.2, 2026-04-14T10:21:10.023Z, dB, A
74.9, 2026-04-14T10:21:10.543Z, dB, A
75, 2026-04-14T10:21:11.054Z, dB, A
76.6, 2026-04-14T10:21:11.582Z, dB, A
76.6, 2026-04-14T10:21:12.095Z, dB, A
77.5, 2026-04-14T10:21:12.614Z, dB, A
