reading, timestamp, unit, weighting
72.7, 2026-04-13T06:27:08.675Z, dB, A
71.4, 2026-04-13T06:27:09.202Z, dB, A
69.9, 2026-04-13T06:27:09.715Z, dB, A
68.5, 2026-04-13T06:27:10.243Z, dB, A
65.3, 2026-04-13T06:27:10.755Z, dB, A
61.7, 2026-04-13T06:27:11.282Z, dB, A
65.3, 2026-04-13T06:27:11.795Z, dB, A
57.1, 2026-04-13T06:27:12.324Z, dB, A
54.9, 2026-04-13T06:27:12.843Z, dB, A
53.4, 2026-04-13T06:27:13.363Z, dB, A
57.6, 2026-04-13T06:27:13.875Z, dB, A
57.6, 2026-04-13T06:27:13.875Z, dB, A
59.6, 2026-04-13T06:27:14.395Z, dB, A
60.3, 2026-04-13T06:27:14.915Z, dB, A
62.7, 2026-04-13T06:27:15.434Z, dB, A
64.5, 2026-04-13T06:27:15.947Z, dB, A
66.1, 2026-04-13T06:27:16.467Z, dB, A
68.5, 2026-04-13T06:27:16.979Z, dB, A
70.1, 2026-04-13T06:27:17.500Z, dB, A
70, 2026-04-13T06:27:18.019Z, dB, A
69.5, 2026-04-13T06:27:18.547Z, dB, A
65, 2026-04-13T06:27:19.059Z, dB, A
63.3, 2026-04-13T06:27:19.579Z, dB, A
62.3, 2026-04-13T06:27:20.091Z, dB, A
62.1, 2026-04-13T06:27:20.603Z, dB, A
62.5, 2026-04-13T06:27:21.123Z, dB, A
63.7, 2026-04-13T06:27:21.635Z, dB, A
66.2, 2026-04-13T06:27:22.147Z, dB, A
69.3, 2026-04-13T06:27:22.667Z, dB, A
72.4, 2026-04-13T06:27:23.187Z, dB, A
72.4, 2026-04-13T06:27:23.699Z, dB, A
70.7, 2026-04-13T06:27:24.211Z, dB, A
67.9, 2026-04-13T06:27:24.723Z, dB, A
66.2, 2026-04-13T06:27:25.235Z, dB, A
63.7, 2026-04-13T06:27:25.747Z, dB, A
61.8, 2026-04-13T06:27:26.275Z, dB, A
60.8, 2026-04-13T06:27:26.787Z, dB, A
60.2, 2026-04-13T06:27:27.307Z, dB, A
59.9, 2026-04-13T06:27:27.818Z, dB, A
60.1, 2026-04-13T06:27:28.339Z, dB, A
61.6, 2026-04-13T06:27:28.852Z, dB, A
68.8, 2026-04-13T06:27:29.371Z, dB, A
68.1, 2026-04-13T06:27:29.883Z, dB, A
68.1, 2026-04-13T06:27:29.883Z, dB, A
71, 2026-04-13T06:27:30.403Z, dB, A
72.9, 2026-04-13T06:27:30.914Z, dB, A
72.3, 2026-04-13T06:27:31.443Z, dB, A
69.3, 2026-04-13T06:27:31.955Z, dB, A
68, 2026-04-13T06:27:32.474Z, dB, A
66.1, 2026-04-13T06:27:32.987Z, dB, A
64.9, 2026-04-13T06:27:33.507Z, dB, A
65, 2026-04-13T06:27:34.019Z, dB, A
65.7, 2026-04-13T06:27:34.539Z, dB, A
66.8, 2026-04-13T06:27:35.051Z, dB, A
68.4, 2026-04-13T06:27:35.572Z, dB, A
70.2, 2026-04-13T06:27:36.091Z, dB, A
76.6, 2026-04-13T06:27:36.611Z, dB, A
74.9, 2026-04-13T06:27:37.123Z, dB, A
68.5, 2026-04-13T06:27:37.643Z, dB, A
67.1, 2026-04-13T06:27:38.155Z, dB, A
